,Game_Duration
9733,5.570516666666666
9734,2.46465
9735,14.963116666666668
9736,1.95465
9737,1.7393666666666665
9739,1.1781833333333334
9740,3.895983333333333
9741,1.8275166666666667
9742,11.402183333333333
9744,7.288983333333333
9745,9.8919
9746,8.548866666666667
9747,6.798966666666667
9748,6.865983333333333
9749,17.67236666666667
9750,17.002133333333333
9751,22.579083333333333
9752,17.967666666666666
9753,10.520166666666666
9754,8.118450000000001
9755,29.3195
9756,11.805283333333334
9757,19.09165
9758,21.268416666666667
9759,7.406666666666666
9760,23.390933333333333
9761,17.049583333333334
9762,9.091866666666666
9763,11.536333333333333
9764,24.831799999999998
9765,2.1978333333333335
9766,24.975250000000003
9767,6.543616666666667
9768,20.308983333333334
9769,21.765800000000002
9770,15.404966666666667
9771,2.6839333333333335
9772,15.908916666666666
9773,21.008933333333335
9774,8.912766666666666
9775,6.821266666666667
9776,18.469633333333334
9777,7.657333333333333
9778,26.77855
9779,12.181466666666667
9780,5.65585
9781,8.481883333333334
9782,7.87785
9783,15.42565
9784,8.152066666666666
9785,23.996266666666667
9786,11.481416666666666
9787,20.893083333333333
9788,13.030383333333333
9789,12.492583333333332
9790,14.9822
9791,9.707733333333334
9792,2.87885
9793,3.7501166666666665
9794,6.729316666666667
9795,12.241133333333332
9796,4.22475
9797,29.340733333333333
9798,108.40391666666666
9799,15.285283333333332
9800,4.779783333333333
9801,9.813383333333332
9802,20.351466666666667
9803,16.201966666666667
9804,7.4142166666666665
9805,11.966066666666668
9806,7.488883333333334
9807,14.259549999999999
9808,5.939866666666666
9809,6.160583333333333
9810,11.553583333333334
9811,14.733
9812,29.382533333333335
9813,9.211316666666667
9814,3.89785
9815,6.416416666666667
9816,18.649833333333333
9817,3.51
9818,9.443483333333335
9819,12.460083333333333
9820,4.5346
9821,4.0599
9822,21.47713333333333
9823,11.9738
9824,6.016966666666666
9825,10.559983333333333
9826,6.480766666666667
9827,17.280916666666666
9828,21.051750000000002
9829,7.036133333333334
9830,5.8571333333333335
9831,7.248766666666667
9832,10.417116666666667
9833,13.458083333333333
9834,9.259333333333332
9835,10.195216666666665
9836,18.609083333333334
9837,11.813533333333334
9838,26.412566666666667
9839,12.636716666666667
9840,1.9440833333333332
9841,9.37395
9842,5.41345
9843,13.561399999999999
9844,10.242099999999999
9845,4.528583333333333
9846,17.8391
9847,1.9285833333333333
9848,7.35565
9849,6.2705
9850,9.777050000000001
9851,1.8253833333333334
9852,6.898533333333333
9853,4.884366666666667
9854,1.2212333333333334
9855,4.756266666666666
9856,5.818283333333333
9857,3.860316666666667
9858,13.347133333333334
9859,27.604766666666666
9860,14.130566666666665
9861,1.9890666666666665
9862,26.035666666666668
9863,15.3601
9864,7.171816666666667
9865,13.0367
9866,3.4440166666666667
9867,10.435466666666667
9868,19.110733333333332
9869,10.448483333333334
9870,6.918016666666667
9871,9.609833333333334
9872,2.319666666666667
9873,18.23695
9874,16.436766666666667
9875,5.866733333333333
9876,7.4249
9877,9.306066666666668
9878,31.122283333333332
9879,4.469666666666667
9880,5.910066666666666
9881,23.16306666666667
9882,3.44555
9883,4.4199
9884,1.8560166666666666
9886,5.713983333333333
9887,1.2728
9888,4.1833833333333335
9890,1.4075
9891,4.0644
9892,1.6904666666666666
9893,1.2784499999999999
9894,2.1881666666666666
9895,5.2062
9896,1.83665
9897,5.26705
9898,1.5766833333333332
9899,6.284766666666667
9900,19.304166666666667
9901,3.182166666666667
9902,15.534249999999998
9903,7.65145
9904,20.605533333333334
9905,4.830383333333333
9906,10.901399999999999
9907,3.3265499999999997
9909,3.0120999999999998
9910,3.9760833333333334
9911,8.612466666666668
9912,11.610433333333333
9913,4.448533333333333
9914,8.803799999999999
9915,15.954916666666666
9917,5.150099999999999
9918,10.10545
9919,6.537566666666667
9920,15.644466666666666
9921,8.456566666666667
9922,8.655633333333332
9923,4.077083333333333
9924,4.616016666666667
9925,5.985683333333333
9926,1.57815
9927,7.389883333333333
9928,14.6875
9929,11.525933333333334
9930,14.66005
9931,13.988483333333333
9932,11.40585
9933,14.447166666666668
9934,18.802083333333332
9935,5.016133333333333
9936,14.77915
9937,7.447100000000001
9938,6.2456
9939,16.37445
9940,32.407916666666665
9941,9.43615
9942,35.622949999999996
9943,15.801883333333334
9944,11.081183333333334
9945,22.270766666666667
9946,17.285016666666667
9947,54.662866666666666
9948,32.88871666666667
9949,9.868699999999999
9950,13.61175
9951,15.643433333333332
9952,9.1877
9953,44.801950000000005
9954,48.883050000000004
9955,48.44465
9956,17.928333333333335
9957,39.157916666666665
9958,16.1571
9959,8.432966666666667
9960,22.94901666666667
9961,21.395966666666666
9962,7.848516666666667
9963,43.59166666666667
9964,7.0491166666666665
9965,5.13015
9989,2.71405
9990,1.50685
9991,9.011333333333333
9992,1.2609333333333335
9993,7.8848666666666665
9994,21.916083333333333
9995,15.73415
9996,24.584766666666667
9997,8.563799999999999
9998,7.002750000000001
9999,12.035300000000001
10000,21.75275
10001,34.912666666666674
10002,15.43655
10003,9.544366666666667
10005,10.732033333333334
10006,10.871216666666667
10007,19.127116666666666
10008,12.802533333333335
10009,3.554483333333333
10010,13.322216666666666
10011,8.606583333333333
10012,7.481216666666667
10013,4.0114
10014,14.123783333333334
10015,7.787566666666667
10016,17.363933333333332
10017,6.34295
10018,14.181999999999999
10019,14.842783333333333
10020,12.744583333333333
10021,13.405033333333334
10022,15.920549999999999
10023,11.172866666666666
10024,13.853433333333333
10025,16.4973
10026,26.01043333333333
10027,7.031833333333334
10028,18.061666666666667
10029,6.530516666666667
10031,5.93705
10032,3.24505
10033,9.042416666666666
10034,2.6202166666666664
10035,2.30115
10036,10.034783333333333
10037,8.120216666666668
10038,1.5002166666666668
10039,5.419933333333334
10040,1.2345666666666666
10041,9.712416666666666
10042,5.193516666666667
10043,15.784883333333333
10044,10.721466666666666
10046,11.30505
10047,4.424533333333333
10048,5.883533333333333
10049,10.605483333333332
10050,15.068166666666666
10051,9.8438
10052,9.404533333333335
10053,6.342483333333333
10054,16.8402
10060,2.1549833333333335
10062,10.42395
10063,8.285416666666666
10064,9.728566666666667
10065,8.149966666666666
10066,33.1865
10067,6.90745
10068,12.9793
10069,31.11365
10070,17.3408
10071,8.35775
10072,11.98525
10073,11.63175
10074,13.203716666666667
10075,15.091666666666667
10076,16.62848333333333
10077,33.03718333333333
10078,15.05275
10079,15.512883333333333
10080,13.574933333333332
10081,10.537933333333333
10082,74.86138333333334
10083,8.839883333333335
10084,7.0582
10085,2.827516666666667
10086,6.62395
10087,16.80305
10088,14.631183333333333
10089,5.4703
10090,9.037533333333332
10091,4.840533333333334
10092,21.1864
10093,6.385549999999999
10094,8.302583333333333
10095,13.8513
10096,1.87155
10097,10.536466666666666
10098,3.4764
10099,7.859233333333333
10100,1.4980499999999999
10101,13.946633333333333
10102,6.14725
10103,5.67585
10104,7.089816666666667
10105,2.71305
10106,17.803033333333335
10107,40.26528333333333
10108,15.765899999999998
10109,23.92938333333333
10110,9.075533333333334
10111,7.676366666666667
10112,3.5341
10113,5.9894
10114,4.0089999999999995
10115,23.176133333333333
10116,2.5293833333333335
10117,22.158783333333336
10118,9.832833333333333
10119,21.465016666666667
10121,13.30715
10122,14.791699999999999
10123,13.4827
10124,14.059466666666667
10125,10.591033333333334
10126,3.7368
10127,9.450516666666665
10128,5.0149
10129,6.1491999999999996
10130,7.879333333333333
10131,3.5876
10133,6.6966833333333335
10134,16.89175
10135,7.4154333333333335
10136,5.19775
10137,2.98955
10138,19.270216666666666
10139,12.769166666666667
10140,16.58785
10141,13.849883333333334
10142,47.39621666666667
10143,17.506266666666665
10144,21.238633333333333
10145,21.870183333333333
10146,8.742333333333333
10147,19.590066666666665
10148,12.033066666666667
10149,11.088383333333333
10150,7.132333333333333
10151,17.153983333333333
10152,7.603483333333333
10153,13.85665
10154,9.491366666666666
10155,10.597283333333333
10156,10.9334
10157,9.547783333333333
10158,10.87975
10159,6.15805
10160,10.92825
10161,9.148816666666667
10162,15.555733333333334
10163,14.9406
10164,2.2464333333333335
10165,6.996049999999999
10166,8.197750000000001
10167,14.28635
10168,8.947933333333333
10169,3.6063166666666664
10170,1.95265
10171,2.0733333333333333
10172,13.104116666666666
10173,13.617783333333334
10174,3.99715
10175,44.8226
10176,15.974533333333333
10177,4.52285
10178,12.299983333333333
10179,18.978616666666667
10180,19.610916666666665
10181,20.004933333333334
10182,1.7149166666666666
10183,17.609916666666667
10184,81.55749999999999
10185,21.061033333333334
10186,13.056933333333335
10187,10.676116666666667
10188,12.4218
10189,11.439433333333334
10190,11.117899999999999
10191,9.813966666666666
10192,11.918800000000001
10193,8.273933333333334
10194,4.315166666666667
10195,10.661200000000001
10196,7.083466666666666
10197,4.923916666666667
10198,6.70375
10199,8.4738
10200,4.18145
10201,10.381383333333334
10202,4.5429
10203,10.944683333333334
10204,6.895666666666667
10205,7.742766666666666
10206,5.071716666666666
10207,14.126516666666667
10208,10.76
10209,2.1676833333333336
10210,7.191116666666667
10211,9.16135
10212,15.09285
10213,7.842133333333334
10214,12.584283333333333
10215,5.840033333333333
10216,3.7185
10217,5.593766666666666
10218,18.855833333333333
10219,6.9245
10220,6.174166666666666
10221,6.210466666666666
10222,8.863666666666667
10223,16.720916666666668
10224,3.170866666666667
10225,10.212483333333333
10226,2.178366666666667
10227,19.451416666666667
10228,2.5803833333333333
10229,7.739733333333334
10230,8.104033333333334
10231,19.658216666666664
10232,10.51545
10233,25.07825
10234,14.3842
10235,24.834616666666665
10236,6.8330166666666665
10237,12.189133333333332
10238,5.78215
10239,34.86300000000001
10240,11.256266666666667
10241,12.393916666666666
10242,16.0457
10243,14.494933333333334
10244,16.354933333333335
10245,2.3259333333333334
10246,12.333083333333333
10247,15.470016666666668
10248,13.361083333333333
10249,5.140566666666667
10250,14.15175
10251,12.275816666666666
10252,13.754533333333335
10253,12.240350000000001
10254,23.43048333333333
10255,8.958433333333334
10256,7.511566666666667
10257,9.397233333333332
10258,12.9896
10259,9.335733333333334
10260,9.141083333333334
10261,5.622916666666667
10262,12.277166666666666
10263,1.53065
10264,2.48355
10265,6.381666666666666
10266,2.1805833333333333
10267,10.820366666666667
10268,12.94115
10269,7.164816666666667
10270,9.0031
10271,19.007366666666666
10272,11.366766666666667
10273,3.2172166666666664
10274,5.08815
10275,4.6689
10276,7.829033333333333
10277,4.825783333333334
10278,10.782816666666667
10279,5.4859333333333336
10280,9.974016666666667
10281,27.347550000000002
10282,8.6432
10283,6.481116666666667
10284,8.563533333333334
10285,14.552950000000001
10286,12.5744
10287,5.47375
10288,27.642400000000002
10289,38.715316666666666
10290,66.76388333333334
10291,11.099233333333332
10292,10.029683333333333
10293,6.883316666666667
10294,14.4796
10295,12.205350000000001
10296,9.215733333333333
10297,16.306433333333334
10298,4.5693
10299,11.77695
10300,9.215916666666667
10301,17.49478333333333
10302,4.369566666666667
10303,8.265316666666667
10304,5.8996
10305,11.353483333333333
10306,13.928533333333332
10307,7.2926166666666665
10308,2.57965
10309,4.838116666666666
10310,2.3203833333333335
10311,9.34165
10312,1.3053666666666668
10313,9.627933333333335
10314,34.89208333333333
10315,3.9028
10316,12.550083333333333
10318,6.75295
10319,6.89415
10320,11.4245
10321,355.02666666666664
10322,8.955250000000001
10323,13.3948
10324,7.72635
10325,6.66565
10326,8.36065
10327,4.751933333333333
10328,15.771099999999999
10329,15.941116666666666
10330,8.133333333333333
10331,18.15255
10332,13.768033333333333
10333,4.6589833333333335
10334,18.219533333333334
10335,13.895066666666667
10336,9.080833333333334
10338,13.321833333333332
10339,4.3121833333333335
10340,19.768316666666667
10341,19.8846
10342,2.8800833333333333
10343,9.72355
10344,5.9706
10345,15.76915
10346,18.099
10347,8.929466666666666
10348,26.582449999999998
10349,20.185433333333332
10350,15.976883333333335
10351,7.430583333333333
10353,21.288183333333333
10354,186.51288333333332
10355,21.694383333333334
10356,7.63045
10357,6.342216666666667
10358,1.1990166666666666
10359,1.3199666666666665
10360,10.603033333333334
10361,18.23525
10362,6.867483333333333
10363,38.83006666666667
10364,13.003216666666667
10365,2.2891166666666667
10367,16.834216666666666
10368,4.796766666666667
10369,4.855683333333333
10370,10.833583333333333
10371,9.43625
10372,14.522616666666666
10373,10.486116666666668
10374,14.2479
10375,15.615066666666667
10376,11.951733333333333
10377,11.592066666666666
10378,11.403799999999999
10379,4.7098
10380,7.092766666666666
10381,11.906516666666667
10382,7.850866666666667
10383,3.2412
10384,15.753250000000001
10385,29.158383333333333
10386,12.793433333333333
10387,9.355266666666667
10388,8.1104
10389,8.843016666666667
10390,17.86733333333333
10391,6.103583333333333
10392,4.04225
10393,14.1054
10394,8.240216666666667
10395,53.192683333333335
10396,10.607683333333334
10397,6.5125
10398,12.331316666666668
10399,11.710766666666666
10400,7.172033333333333
10401,11.038833333333335
10402,3.1606
10403,6.07245
10404,5.251433333333334
10405,1.8925833333333335
10406,7.383716666666667
10407,11.972983333333334
10408,4.0793333333333335
10409,3.4148833333333335
10410,19.486383333333333
10411,10.555966666666666
10413,17.063916666666668
10414,9.972016666666667
10415,60.700183333333335
10416,4.9141
10417,15.704166666666667
10418,28.476466666666667
10420,8.743500000000001
10421,20.3297
10422,48.45188333333333
10423,9.2517
10424,7.892283333333333
10425,9.358849999999999
10426,3.9618333333333333
10427,10.3422
10428,11.907783333333333
10429,8.902700000000001
10430,16.67245
10431,25.99863333333333
10432,9.099383333333332
10433,46.49766666666667
10434,9.270216666666666
10435,5.1703
10436,7.105033333333334
10437,19.174016666666667
10438,5.241566666666667
10439,11.669766666666668
10440,1.05995
10441,3.7010833333333335
10442,1.0287833333333334
10443,2.3553333333333333
10444,2.633366666666667
10445,2.6557666666666666
10446,5.540783333333334
10447,8.735933333333332
10448,1.25835
10449,2.8307
10450,3.6821333333333333
10451,31.6014
10452,20.92141666666667
10453,4.07395
10454,10.867233333333333
10455,60.0743
10456,2.1271666666666667
10457,22.568499999999997
10458,18.022816666666664
10459,23.1707
10460,27.280233333333335
10461,4.023216666666666
10462,15.280133333333334
10463,5.487016666666666
10464,16.706266666666668
10465,16.1178
10466,22.536383333333333
10467,3.9969166666666665
10468,1.36035
10469,24.9338
10470,30.0048
10471,15.1605
10472,16.980366666666665
10473,29.6528
10474,33.95033333333333
10475,19.169516666666667
10476,40.46491666666667
10477,28.72635
10478,11.965366666666666
10479,20.205383333333334
10480,38.24378333333333
10481,5.8048
10482,20.083633333333335
10483,28.003183333333332
10484,4.406983333333333
10485,23.513516666666664
10486,12.518833333333333
10487,3.86905
10488,10.6912
10489,4.088916666666667
10490,13.109566666666666
10491,10.598983333333333
10492,13.750433333333332
10493,9.19285
10494,5.202066666666667
10495,7.462166666666667
10496,1.2995666666666668
10497,6.462783333333333
10498,10.3093
10499,8.991133333333332
10500,2.4081333333333332
10501,7.594083333333333
10502,14.059133333333333
10601,14.396749999999999
10602,5.922483333333333
10603,36.7718
10604,9.8392
10605,27.118949999999998
10606,10.053533333333332
10607,15.388066666666667
10609,5.103866666666667
10610,5.917166666666666
10611,5.891016666666667
10612,4.8044
10613,2.338016666666667
10616,4.8607499999999995
10617,14.667633333333333
10618,25.522433333333332
10619,60.83661666666667
10620,25.483333333333334
10621,12.311766666666667
10622,2.8135666666666665
10623,2.2821833333333337
10625,1.4598666666666666
10626,3.4444500000000002
10627,16.041716666666666
10628,11.682816666666668
10629,15.6744
10630,11.0635
10631,7.011633333333333
10632,12.160616666666666
10633,8.690816666666667
10634,6.236549999999999
10635,5.153383333333333
10670,11.453833333333334
10671,23.060299999999998
10672,12.408683333333332
10673,4.106533333333333
10674,14.131683333333333
10675,10.773266666666666
10676,19.582366666666665
10677,11.732866666666666
10678,22.274099999999997
10679,12.509333333333332
10680,12.212333333333333
10681,5.5391
10682,15.219516666666667
10683,4.3853333333333335
10684,4.04065
10685,7.706183333333333
10686,11.79565
10687,22.58341666666667
10688,13.487666666666666
10689,8.482883333333334
10690,15.988033333333334
10691,2.628533333333333
10692,5.5687999999999995
10693,1.4451333333333334
10694,14.018633333333334
10695,10.844366666666668
10696,7.985216666666667
10697,13.105766666666666
10698,4.549883333333333
10699,7.641883333333333
10700,6.083316666666667
10701,7.8497
10702,11.622783333333333
10703,9.501583333333334
10704,8.985583333333333
10705,11.064616666666666
10706,9.832066666666666
10707,15.651383333333333
10708,16.145483333333335
10709,15.66995
10710,6.78425
10711,15.869483333333333
10712,12.209483333333333
10713,9.062999999999999
10714,19.072433333333333
10715,18.897116666666665
10716,18.896400000000003
10717,2.7486333333333333
10718,17.649800000000003
10719,21.42915
10720,13.920733333333335
10721,17.410500000000003
10722,16.862683333333333
10723,5.272516666666666
10724,35.075383333333335
10725,10.773183333333332
10726,20.896416666666667
10727,22.467233333333336
10728,11.922966666666667
10729,6.7133
10730,4.844816666666667
10731,12.091566666666667
10732,18.322733333333336
10733,23.365583333333333
10734,16.14095
10735,19.8469
10736,4.358633333333333
10737,11.2683
10738,20.8024
10739,2.0972999999999997
10740,6.8307166666666665
10741,4.489683333333333
10742,6.2225
10743,6.020016666666667
10744,22.300166666666666
10745,18.496666666666666
10746,17.10526666666667
10747,11.888499999999999
10748,2.5926166666666663
10749,19.32633333333333
10750,20.510533333333335
10751,14.7894
10752,9.0516
10753,8.510133333333334
10754,10097.411683333334
10755,24.736966666666667
10756,23.767666666666667
10757,6.342016666666667
10758,10.904666666666666
10759,3.6406666666666667
10760,5.0238499999999995
10761,6.05465
10762,8.682666666666668
10763,8.1804
10764,10.956966666666666
10765,7.022483333333333
10766,1.8253666666666668
10767,2.0222666666666664
10768,8.707116666666668
10770,1.4130666666666667
10771,1.1317
10773,1.9800166666666668
10775,9.072283333333333
10776,12.74535
10777,2.0771333333333333
10778,2.968433333333333
10779,16.940033333333336
10781,6.85915
10782,1.8329333333333333
10783,1.3353499999999998
10784,2.06405
10785,14.033716666666667
10786,9.546966666666666
10787,4.9037500000000005
10788,12.428466666666667
10789,9.403433333333334
10790,5.994583333333334
10791,18.387316666666667
10792,8.902666666666667
10793,9.434716666666667
10794,21.60395
10795,11.720616666666666
10796,10.1763
10797,4.343166666666666
10798,4.001483333333334
10799,7.758116666666667
10800,11.052383333333333
10801,24.31055
10802,7.713783333333334
10803,11.226049999999999
10804,9.526833333333334
10805,14.749566666666668
10806,12.90935
10807,23.240533333333335
10808,20.398500000000002
10809,3.7361833333333334
10810,36.685116666666666
10811,8.52215
10812,9.573016666666666
10814,3.1079999999999997
10815,2.6737166666666665
10816,11.407116666666667
10817,28.94591666666667
10818,13.074283333333334
10819,35.36511666666667
10820,16.787483333333334
10821,17.252666666666666
10822,2.17595
10823,17.061116666666667
10824,15.132983333333334
10825,6.03145
10826,35.02491666666666
10827,29.72765
10828,11.5333
10829,14.878916666666667
10830,14.1686
10831,12.660616666666666
10832,25.09625
10833,17.633100000000002
10834,10.78665
10835,34.97223333333333
10836,68.18411666666667
10837,27.3649
10838,55.959183333333335
10839,27.475250000000003
